-0.048661713	-0.049242448	-0.034680106	-0.0035671054	-0.023453064	0.051987205	-0.08659677	-0.03425507	0.040499687	-0.050760828	0.09595222	0.04436112	-0.0072414256	-0.030902548	0.020851286	-0.051843118
-0.033674557	-0.059976865	0.0603475	-0.0870315	-0.015043169	-0.001963556	-0.072217986	-0.040698774	0.028405387	0.019369395	0.1399628	0.035264436	0.013247053	-0.08717964	-0.03391395	-0.0028505619
-0.10459194	-0.10020879	-0.004026759	-0.0705225	-0.050309803	-0.012792686	0.040543888	-0.04288376	0.052324798	0.021472272	0.12948838	0.040976107	-0.01261308	-0.011582382	-0.04242453	0.12001837
-0.063386105	-0.14902079	-0.09964141	-0.014135399	-0.041396264	-0.032463603	-0.045542985	0.020829478	0.06156828	-0.042237267	0.026504552	0.088544555	-0.0827172	-0.034686193	-0.02611033	-0.0035400058
-0.057591993	-0.06150598	-0.05342387	0.011424135	-0.050601978	-0.0090048965	-0.037829664	0.024760809	0.0784582	0.020151468	0.07354379	0.0055585266	0.017824313	0.0015217917	-0.07311459	-0.015908219
0.011100598	-0.12394005	0.026755948	-0.08383493	-0.026596697	0.02771452	-0.09276822	0.016425395	0.033547208	0.048841037	0.032630116	-0.03231933	-0.0053165113	0.010286134	-0.012288418	0.08432072
-0.023860838	-0.055159625	0.012751687	-0.07106716	-0.065614544	0.021831427	-0.027351156	-0.029253412	0.0065821945	0.051362623	0.14746897	-0.014204897	-0.032961827	-0.04619461	-0.06547838	0.008728439
-0.008529355	-0.07363966	-0.072655	-0.056834828	-0.08184225	-0.021932814	-0.07120213	-0.05911086	-0.017702352	-0.003063075	0.09311148	-0.006983781	-0.008786108	-0.045041375	-0.06425003	0.1086968
-0.07732331	-0.062589556	-0.008392121	-0.037667036	-0.07866642	-0.0020831563	0.077630624	-0.00938702	0.02995229	0.07603667	0.023075977	0.05338979	-0.0033477559	-0.0340708	-0.0024323952	-0.0024148908
0.07910254	-0.104320824	-0.028535197	0.0022784765	-0.051401563	0.012263864	-0.026440846	-0.0018404823	0.001735634	-0.001917125	0.007582252	0.102910616	0.04280786	-0.10453801	0.05500532	0.0069088344
0.056537632	-0.07917135	0.012357457	-0.0033966515	-0.10572711	0.07093014	-0.06300531	-0.011671926	0.12913862	0.045039505	-0.016819442	0.07986462	-0.08274268	-0.039174777	-0.037365478	-0.015087425
-0.033259355	-0.020430464	-0.082164995	0.020598957	-0.012075945	0.014931827	-0.079089634	-0.011182385	0.05934609	0.04929789	0.056935225	0.004621858	0.07492207	-0.081352174	0.07332098	0.047383837
0.1120971	-0.07593323	0.044603445	-0.057254087	0.09441881	0.07225088	0.010994773	0.008371985	0.11098708	0.052609693	0.07637588	0.0016690673	0.033695105	0.018755103	0.012206593	0.015444492
0.052997656	0.040735606	-0.076943524	-0.147204	-0.043914665	0.043529194	0.0550568	-0.038530916	0.019667009	-0.012711557	0.08979511	0.039934896	0.0008207681	-0.030725095	-0.037850495	-0.050196424
-0.065235496	-0.13729802	-0.0013758909	-0.025771113	-0.03548265	0.02417156	-0.034496598	0.021112425	0.088932626	0.0038641754	0.15155938	0.03642698	0.012203869	0.0403649	0.005906338	0.03003663
-0.05217694	-0.05085197	0.0074439384	-0.094527006	0.028163217	-0.045372542	-0.010439359	-0.07204893	0.12593788	-0.03631589	0.1344487	0.08254537	-0.024018632	-0.025055256	0.017217983	0.012962171
0.013380299	-0.11076403	-0.015004065	-0.04529249	-0.103339426	-0.00029456237	-0.007923369	-0.020500232	-0.042403396	-0.016798198	0.090102725	-0.095338	-0.09813509	-0.004087624	-0.0650781	-0.022615537
0.04774413	-0.106918484	0.07292488	-0.06716483	-0.02653887	-0.04393024	-0.053364012	-0.031616464	0.00235105	0.064702176	-0.11619622	-0.0032759039	0.0371066	-0.041531794	-0.003822434	-0.045902055
0.001323861	-0.052360605	-0.06956969	0.08064652	-0.026939375	0.09489202	-0.078239165	0.1146774	-0.0073217344	-0.066224255	-0.049551737	0.012324457	-0.06503293	-0.0768469	-0.018051468	-0.037414636
-0.033314135	-0.024192723	-0.048588626	-0.07126533	-0.04677854	-0.04608627	0.07259432	0.078677505	0.017216055	0.0399798	0.011554097	0.13739295	-0.08174418	-0.031894352	-0.053337235	0.012297376
-0.02346316	0.051933475	0.056748062	0.061535783	0.14423397	0.050800387	-0.051278785	-0.014988178	-0.0025094047	-0.03204442	0.07659644	0.0607269	-0.0014386788	0.010421096	0.014443479	0.043729443
0.045177698	0.0441432	-0.124111354	-0.022425327	0.07595089	0.07708538	-0.012264137	-0.008266502	0.09774969	0.03524106	-0.022604497	0.04550327	-0.09733807	-0.017949246	-0.08749899	-0.0013059357
-0.11837909	-0.11000391	-0.03523936	0.022138586	-0.08387019	-0.08534343	0.089904964	0.05263084	0.005643075	0.03362985	0.06638912	0.18012425	-0.009366677	-0.071434245	0.048024163	-0.024773424
0.019372793	0.0066587925	-0.041106116	0.04741386	-0.05273124	-0.05738707	-0.049842007	-0.0449255	0.12698022	-0.050851773	0.010497542	0.011280781	0.008537091	-0.05234525	0.021884376	0.064687386
-0.096951686	-0.0555897	-0.008188908	0.015365305	-0.05595752	0.018508246	-0.040026017	0.009812971	-0.0040211156	0.025948687	0.091804534	0.0032233787	0.05578275	-0.0073063634	-0.07638988	0.022141978
0.0063760807	-0.08212449	-0.024137782	-0.029169234	-0.014912906	-0.035841037	-0.056107264	-0.023633786	0.0047821407	-0.019330192	0.01687036	-0.031172162	0.07210719	0.05077308	-0.016476722	-0.08424551
-0.019017376	-0.07301481	-0.040806916	0.024241857	0.042580366	-0.045754477	0.028470062	-0.02614863	0.05948088	0.03540963	-0.046524554	0.017246282	-0.113512136	-0.084137514	-0.021960186	-0.030938089
0.025068311	-0.077402435	-0.03266551	-0.03934345	-0.027234664	0.0024958374	-0.06879096	-0.022790443	0.14588204	0.11730795	0.02094034	-0.13540544	0.012537982	-0.019249953	-0.015636988	0.0067659873
-0.03471473	0.0016823824	0.0620721	-0.16516164	-0.0843777	0.11153365	0.0043985466	-0.01877072	0.010168124	0.03310474	0.042080473	0.09887339	0.014009227	-0.088028274	-0.11255716	0.071988
0.014190755	-0.034410674	-0.024011645	0.039188057	0.0013107049	0.021917777	0.052523345	-0.0254578	-0.07697158	0.06977891	0.18557552	-0.040640403	-0.15141466	0.0387116	0.07447686	0.0007640652
-0.028497897	-0.10867119	-0.062459853	-0.10626945	0.004129467	0.066689506	-0.020464478	-0.06667654	-0.053746242	-0.048868265	-0.030919656	-0.05696797	0.038398948	-0.04446444	-0.058411725	-0.045003735
-0.018393174	-0.01911073	-0.11841804	-0.03919807	0.018399354	-0.06530338	-0.0091301985	-0.06848577	0.016112225	0.020061443	0.14626916	-0.02789364	0.07982702	0.039748777	0.0104205515	0.03603766
0.073244184	-0.05361667	-0.0024916336	0.02362903	0.00676164	-0.03230051	-0.06416007	0.058363304	0.04695997	0.013558094	0.0946345	0.09352989	0.044638798	0.02637813	-0.01983939	-0.07993023
0.024233524	0.02084221	-0.06410455	0.080041096	-0.065245986	0.060466267	0.0101692	-0.021107135	0.04206356	0.012310618	0.018249985	-0.11612376	-0.06819312	-0.08700793	-0.08445708	0.020176541
0.07029843	-0.0016275205	-0.032548882	0.06068306	-0.0123369545	-0.005767295	-0.041282143	-0.14493223	0.063799515	0.090261504	0.079677425	0.056979295	0.019961527	-0.015345049	-0.04313779	-0.08179878
-0.024172628	0.040777523	0.0117107	-0.04090796	-0.123152964	0.06610539	-0.044637717	-0.01698019	-0.03305779	0.031994153	0.03900447	0.08237023	-0.0144120185	-0.062668875	0.02131765	0.019660892
-0.032323137	-0.09795096	0.09603895	0.030826923	-0.047935303	0.07628283	0.10798435	0.04512513	0.0148107195	0.05349864	0.035722893	-0.0022527091	-0.03117332	-0.03046934	0.03293817	0.034975518
-0.0035785767	-0.08117093	-0.030335817	0.015430923	-0.007854414	-0.15620938	-0.011062756	0.035948545	0.10386744	0.0002842337	0.10565907	-0.012222387	-0.024982683	0.009713794	0.015654858	0.0044929637
0.039036773	0.032117214	0.0078628315	-0.08875363	-0.043895796	-0.037500184	0.02660418	-0.019144122	0.10846773	0.007709073	0.006953277	-0.0038719566	0.11064261	-0.019386375	0.056781992	-0.021149263
0.051950824	-0.11379883	-0.008728256	0.078263514	-0.05395656	0.026964836	0.017876403	0.0077295536	-0.021248136	0.07007784	0.02622456	0.023024898	-0.026496911	0.10412524	0.0027638434	-0.017049562
0.0740671	-0.030120995	-0.028199464	-0.09464048	0.004397824	0.022248693	-0.086029015	-0.09700886	-0.01950335	0.011588574	-0.022616586	0.011820131	-0.03310215	0.080859326	-0.0072261873	0.02356667
0.0159262	0.037159994	0.011171021	-0.028040778	0.019406501	-0.06911814	-0.06874284	0.021956202	0.025629051	0.04626049	0.058019813	0.016068425	-0.1299388	0.08505517	-0.00692337	-0.09260464
0.051164832	-0.018111728	-0.05387282	-0.10386755	-0.015679317	-0.023260059	0.07548643	-0.020949611	-0.025859773	0.03910781	0.030678706	0.04591571	-0.04187378	-0.009181635	-0.06802871	0.03783483
-0.06633626	-0.0155106215	0.07239535	-0.01310377	0.007933504	-0.10277647	-0.021643292	0.0072369543	0.08897081	-0.021516321	-0.002469748	0.009047671	-0.003937755	0.046552267	-0.06227595	0.049306683
-0.0096116895	-0.03664645	-0.06367227	0.083273046	0.07205975	0.09112314	-0.119892396	-0.0057086535	0.07971174	0.069469124	-0.03974873	-0.08009241	0.03970414	0.06960232	-0.0114004295	0.006464734
0.062995635	0.02178639	0.067879446	-0.0711741	-0.026558226	-0.04427042	-0.033763006	0.00075971923	-0.0025544986	-0.038724475	0.029539654	0.051806938	0.054802135	0.043361027	-0.06146566	0.04007826
0.03309413	-0.027940556	0.036016513	0.07313428	0.0044770227	-0.017876726	-0.05847166	-0.09082338	0.0070147947	0.06486857	-0.029846089	0.21537173	-0.009365751	0.013559817	-0.047992032	-0.010658832
0.031900324	-0.034472983	-0.03556432	-0.13554947	-0.016944706	-0.07897559	-0.043884136	0.036742274	-0.06639948	-0.011615404	0.04334652	-0.060105603	0.069809794	-0.0031529379	-0.019882374	-0.057595644
0.025077466	-0.0953568	0.11010979	0.07101961	0.011738619	0.022027468	0.052584175	0.0024896855	-0.043075822	0.07202474	0.10585589	0.048921265	-0.023666428	-0.07855028	-0.0069352603	-0.021775467
-0.016409738	-0.004050261	0.0056687878	0.05624198	-0.034581363	0.01389642	0.09558913	0.09836242	-0.027210232	-0.03959519	-0.051603604	-0.018313568	-0.017238569	0.062399093	0.107559614	0.19716176
-0.04477796	0.030413685	0.09560161	0.025642162	0.09190887	0.04339437	0.0053377203	-0.04584876	-0.18063048	0.09933095	0.022302564	0.0069007636	-0.010059706	-0.050594915	0.14649422	0.01667982
-0.077890135	-0.12526579	0.051058307	0.041108467	0.021129664	0.031524517	0.12997188	-0.12681878	-0.016417483	0.08753964	0.09818638	-0.06256583	-0.04542673	-0.01170087	-0.03510105	0.0037728196
-0.096129835	-0.0033797808	0.16412967	0.06771489	-0.12269045	-0.06344489	0.028264757	-0.08284263	-0.024439825	-0.012198783	0.05277705	0.068450004	-0.02858551	-0.12641765	0.041878644	0.07541384
0.07475361	-0.06933038	-0.05345763	-0.06659088	-0.04814504	0.05687242	-0.1288933	-0.038186215	0.053523965	-0.064515725	-0.05283926	-0.121081896	0.0010422104	-0.029714987	-0.049325377	-0.022460574
0.06330512	-0.11623864	0.0037940938	0.08916445	0.06143844	0.03440755	0.027038148	-0.044013064	0.08273327	0.07361463	0.19621222	-0.09387751	0.018102758	0.005127571	0.057597827	-0.05326081
-0.08673859	0.021904217	-0.008947436	-0.12735382	-0.11666565	0.024333354	0.13266605	-0.024843264	-0.05328967	0.059026565	0.055044446	0.07481368	-0.06777101	-0.1121898	0.0036353958	-0.03142928
0.09077369	0.0430807	-0.13173816	-0.11771245	-0.049264263	-0.06423249	-0.19842647	-0.03979725	0.080719545	-0.05370909	-0.12718605	-0.08515991	-0.032146376	0.061127644	-0.07322664	-0.06589504
-0.030319734	-0.0098699555	0.032981995	-0.09264626	-0.008260846	-0.09910366	-0.049312938	0.006963641	0.11067421	-0.011666095	0.039444197	0.113707215	0.011668132	-0.007856991	0.017371692	0.06753803
0.1861336	-0.043904092	-0.039629214	-0.04779586	-0.055437297	0.055910084	-0.09424357	-0.06783081	0.11640203	-0.08139198	0.0733505	-0.05415115	0.049278595	0.029995453	-0.12667938	-0.021669583
-0.0108745415	-0.05543655	0.025981762	-0.03193083	0.066429384	0.037300628	0.013251609	-0.092617	-0.038060393	-0.076705605	0.11848104	0.102615625	-0.059573174	0.07175572	0.054023195	-0.054623038
0.07630555	-0.046235602	0.003908826	-0.05436085	-0.032277595	-0.01845386	-0.09075902	0.019766565	0.03570532	-0.09024764	-0.0016880939	-0.09800942	-0.06609533	-0.060775883	-0.0676571	0.013904689
-0.18046376	-0.03875701	0.017471675	-0.039750922	-0.11890438	-0.07170035	0.060273755	0.0069712517	-0.060122386	-0.06329189	0.18916662	0.12959853	-0.01752484	-0.09021852	-0.078873515	0.015740067
0.033271115	-0.05247973	0.048690576	0.03135816	0.012371997	0.15079506	0.03297112	0.053618822	-0.036492128	-0.0025239186	0.024419293	-0.05286062	0.017206088	-0.013323349	0.035556998	0.015490394
-0.09019739	-0.011201027	0.01681682	-0.09196627	0.019436195	-0.01671038	0.024942458	-0.051454723	0.017272443	-0.01306308	0.010653634	0.016417902	-0.13055778	0.004728415	0.053965732	-0.08812514
0.079788946	-0.067680724	0.05839901	-0.011383171	0.0573313	0.06257358	0.002207556	-0.020865813	0.039734304	-0.016443929	-0.0077674836	0.07599092	0.028587759	-0.014550978	0.09733063	0.035517074
0.012537442	0.034323934	-0.093570665	-0.071545966	0.062427614	0.10631492	0.031193005	-0.031588733	0.057224933	-0.1839158	0.034820545	0.102951735	-0.118760295	-0.02934729	-0.0066934573	-0.026449222
0.009596746	0.058367766	-0.07988602	-0.06961964	0.072635956	-0.049426284	-0.06857205	-0.10619212	-0.0516288	0.011443023	0.06906393	-0.013113433	0.09512016	-0.017190091	-0.024475636	0.058465235
-0.069263496	-0.07356258	0.037945855	0.0054606204	-0.018942373	0.07882058	0.1092178	-0.0141294375	0.0062185163	-0.09127012	-0.04369698	-0.014108046	-0.050453342	0.014820388	0.06055807	-0.017629482
0.028649375	-0.013360613	-0.065686114	0.010929252	0.00059964054	-0.0690879	-0.056795985	-0.034372613	-0.0021255075	0.058057163	-0.043916944	-0.071516775	-0.03292807	0.047617443	-0.113931306	-0.036086157
0.060722943	-0.08224655	0.01841121	-0.0015286852	0.1347467	-0.06040695	0.00030532238	-0.024725579	-0.03228559	0.058318183	0.026021784	0.055586316	-0.027661854	-0.087492906	0.030668981	0.10013668
-0.022003347	0.04122255	-0.08198899	-0.11705297	0.07492626	0.008741848	0.020361882	-0.04131945	-0.022456774	0.05198419	-0.04251418	0.21141984	0.027422296	-0.10182587	-0.09328857	-0.014025881
0.013281969	-0.053507343	-0.027852781	0.0101357885	-0.16330725	0.00020065779	0.019219793	-5.5599463e-05	-0.0035634162	-0.041164503	0.017327398	-0.038621277	-0.08932432	0.06569566	-0.030536883	-0.021932114
-0.050702557	-0.0797295	-0.021215796	-0.116668984	0.0049335873	0.023626376	-0.11459722	-0.030373294	0.017703455	-0.07035479	0.06973642	-0.022752296	0.07194733	0.023033341	-0.03618075	0.013297156
-0.07490368	-0.14874642	0.03350821	0.03871598	-0.06510865	-0.14898436	0.089658365	-0.101229884	-0.20753543	-0.050071113	0.21081935	0.03472825	0.08785714	-0.083941996	0.14381689	-0.019031173
0.07889782	-0.054411653	-0.093412325	-0.001594007	0.015788242	0.0372355	-0.051132932	-0.1612902	0.07574956	0.070950516	-0.04600514	0.09231682	-0.116259694	0.023807224	0.0029464387	0.0038567607
-0.020636996	-0.10998651	-0.06368222	0.00715794	0.04321026	-0.04533118	0.025846487	-0.01202107	-0.0132108675	-0.024581429	-0.029627917	0.09309643	0.1226869	0.0048523503	0.11319406	0.032013815
-0.08151821	-0.17558782	0.10619445	0.04480137	0.042032875	-0.024951573	0.03880998	0.021039536	-0.00026253852	-0.015692137	-0.058184564	-0.044053454	0.042261004	0.08413738	0.15599766	0.04864679
-0.023626532	0.008241616	-0.009036359	-0.007829884	-0.07554616	-0.04094791	-0.02686867	-0.1671655	-0.07944101	0.06795642	0.017243378	-0.039366495	0.064296074	0.099591315	-0.045095995	0.026241377
-0.081056975	0.008306678	-0.030587127	0.13313708	-0.18573117	-0.015140053	0.10559714	0.05523699	-0.04879759	0.04679494	0.17178972	-0.0739104	0.10482036	-0.022729974	0.0061453884	-0.020819478
-0.008623528	-0.034232542	0.03198465	0.044478305	0.06625249	-0.08771368	-0.037921917	0.058217056	0.05238227	-0.046061598	0.034637317	0.16965605	-0.061324544	-0.028063633	-0.026335059	-0.026032293
